Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit,Competitor_Price
67,0,48400.0,35492.97508505148,1118.549287912476,Female,Offer2,South,2889,Brand2,In_Person,Phone,Generic_App_Notification,0,11788.47562703604,41210.49861570265
67,0,48100.0,35279.552467973,1157.7991604159306,Female,Offer2,West,2890,Brand3,In_Person,Phone,Personalized_Email,0,11662.648371611069,51360.649963573465
21,4,21000.0,16084.562953807206,4823.168666036583,Male,Offer2,South,2891,Brand1,In_Person,Phone,Personalized_Email,1,92.2683801562107,20434.56103938382
68,0,48900.0,35866.8469771054,1124.6807100107649,Female,Offer1,West,2892,Brand3,In_Person,Phone,Generic_App_Notification,0,11908.472312883834,53905.040118270685
68,0,21100.0,12213.373488606696,4826.807155037863,Male,Offer1,South,2893,Brand1,In_Person,Phone,Generic_App_Notification,1,4059.8193563554414,17174.891384645205
68,4,48300.0,39763.46788573377,4784.40207435097,Female,Offer1,West,2894,Brand2,Phone,Online,Personalized_Email,1,3752.1300399152583,55367.945828936434
69,0,47400.0,34613.94027122323,1186.2345316825033,Female,Offer3,East,2895,Brand3,Online,Phone,Personalized_Email,0,11599.825197094264,47004.45091871468
68,0,48200.0,35316.10763752599,1148.3668619373268,Female,Offer2,West,2896,Brand3,Online,Online,Generic_App_Notification,0,11735.525500536683,44722.03278937253
68,0,47800.0,35023.779557015965,1150.357874318236,Female,Offer3,West,2897,Brand1,Phone,Online,Personalized_Email,1,11625.8625686658,40328.16200847078
67,0,48700.0,35874.799485046155,1177.4255193254812,Female,Offer3,South,2898,Brand3,In_Person,In_Person,Generic_App_Notification,0,11647.774995628364,51891.775139613215
18,4,21200.0,16373.8256039985,4723.395507248641,Male,Offer3,North,2899,Brand1,Online,In_Person,Generic_App_Notification,0,102.77888875286044,18707.387852137712
21,4,20700.0,15866.350244868236,4856.404321174874,Male,Offer1,East,2900,Brand1,Phone,In_Person,Generic_App_Notification,0,-22.75456604311148,18995.43307957282
66,4,48300.0,39920.89350664192,4855.876120932236,Female,Offer1,West,2901,Brand1,Phone,Phone,Generic_App_Notification,1,3523.2303724258427,48368.94570655723
20,4,22100.0,17241.546415100485,4820.900875990991,Male,Offer3,East,2902,Brand1,Online,In_Person,Personalized_Email,1,37.55270890852353,23322.62189406458
67,0,20700.0,11967.745781577436,4815.955263017796,Male,Offer1,East,2903,Brand2,Online,Phone,Personalized_Email,1,3916.298955404768,18444.20780602723
68,0,48300.0,35444.109073732565,1132.507774759294,Female,Offer2,East,2904,Brand1,In_Person,Phone,Generic_App_Notification,0,11723.38315150814,54587.43893250392
22,4,21000.0,16051.985589809165,4800.69532327544,Male,Offer1,East,2905,Brand4,In_Person,In_Person,Generic_App_Notification,0,147.31908691539684,21245.476337837208
68,0,48100.0,35240.7932409305,1120.1124600745443,Female,Offer2,East,2906,Brand3,Online,In_Person,Personalized_Email,0,11739.094298994956,50133.69455996957
67,0,47900.0,35176.68170258146,1164.7749961336822,Female,Offer3,East,2907,Brand4,In_Person,Online,Generic_App_Notification,0,11558.54330128486,50537.58161088767
20,4,21400.0,16550.040690461992,4755.733761320558,Male,Offer2,South,2908,Brand2,Phone,Online,Generic_App_Notification,0,94.2255482174496,21887.5839323854
67,0,47800.0,34961.75255788762,1278.880070717974,Female,Offer2,South,2909,Brand4,In_Person,Phone,Personalized_Email,0,11559.367371394404,46318.28667391096
20,4,21600.0,16764.177674243965,4773.844180268707,Male,Offer3,South,2910,Brand3,In_Person,Phone,Generic_App_Notification,0,61.97814548732822,22769.00406944892
21,4,21300.0,16423.466442972855,4875.382463205437,Male,Offer2,South,2911,Brand4,Phone,In_Person,Personalized_Email,0,1.151093821708855,19273.19422323617
66,0,48400.0,35583.94486138785,1245.5337042149176,Female,Offer3,East,2912,Brand2,In_Person,In_Person,Personalized_Email,0,11570.521434397231,50667.14410968272
20,4,21300.0,16448.13981008814,4813.8459814324415,Male,Offer2,West,2913,Brand1,Phone,Online,Personalized_Email,1,38.01420847941699,22094.7061972112
68,0,48200.0,35373.27604913983,1100.3520690062846,Female,Offer3,West,2914,Brand4,In_Person,In_Person,Personalized_Email,0,11726.371881853884,51755.29174812097
68,0,48000.0,35103.98933435791,1132.4513247749137,Female,Offer1,South,2915,Brand2,Online,Phone,Generic_App_Notification,0,11763.559340867178,49031.80151689316
66,0,48200.0,35293.26580334999,1203.8221478898067,Female,Offer2,North,2916,Brand2,In_Person,In_Person,Generic_App_Notification,0,11702.912048760203,50771.434117041
68,0,48000.0,35042.9641147748,1196.7335666651938,Female,Offer1,North,2917,Brand3,Online,Online,Generic_App_Notification,0,11760.30231856,50289.40378914568
68,0,21000.0,12167.63247176488,4833.086922677913,Male,Offer1,East,2918,Brand3,Online,Phone,Generic_App_Notification,0,3999.2806055572064,21795.462831219556
21,4,20800.0,15913.669645163242,4782.755171743005,Male,Offer1,East,2919,Brand4,Online,Online,Generic_App_Notification,0,103.575183093757,20244.320867303453
21,4,21200.0,16360.817486734144,4853.04354203448,Male,Offer3,East,2920,Brand1,Online,Online,Generic_App_Notification,0,-13.861028768623784,22550.165630018713
66,0,48400.0,35600.222176421856,1202.9348499495325,Female,Offer3,East,2921,Brand2,Online,Phone,Generic_App_Notification,0,11596.842973628613,51251.19602761633
20,4,21400.0,16521.07231535421,4745.287909149186,Male,Offer2,North,2922,Brand4,Phone,Online,Generic_App_Notification,0,133.6397754966083,20202.09342217733
67,0,48400.0,35468.6006540884,1188.7111311859217,Female,Offer2,East,2923,Brand2,Phone,In_Person,Generic_App_Notification,0,11742.68821472568,55198.19330826528
66,0,21200.0,12382.289872745694,4829.499562837035,Male,Offer1,North,2924,Brand2,Phone,In_Person,Personalized_Email,1,3988.2105644172702,19409.76447185272
21,4,21500.0,16666.79143174985,4799.089992792857,Male,Offer3,South,2925,Brand1,Online,Online,Generic_App_Notification,0,34.118575457292536,20352.867668844065
20,4,21500.0,16636.731717031864,4788.481895377039,Male,Offer3,East,2926,Brand1,In_Person,In_Person,Personalized_Email,0,74.78638759109708,22892.96891680691
67,4,48500.0,40093.46056456383,4881.670496511859,Female,Offer1,West,2927,Brand4,Phone,Online,Personalized_Email,1,3524.868938924312,48328.36875474249
21,4,21200.0,16328.954827250836,4811.791923536524,Male,Offer2,South,2928,Brand1,In_Person,In_Person,Generic_App_Notification,0,59.253249212639275,22725.96934344445
20,4,21400.0,16505.254133552997,4755.754716505272,Male,Offer3,South,2929,Brand1,In_Person,Online,Generic_App_Notification,0,138.99114994173124,19994.269905725185
21,4,21900.0,16968.689829425075,4910.651343302172,Male,Offer3,South,2930,Brand4,Online,In_Person,Generic_App_Notification,0,20.658827272753115,21436.832661462427
21,4,21300.0,16380.491121992753,4833.607842104998,Male,Offer2,East,2931,Brand1,Online,Phone,Generic_App_Notification,0,85.90103590224953,20771.859612911863
67,0,48100.0,35225.9155450079,1179.2243076986738,Female,Offer1,East,2932,Brand3,Online,Phone,Generic_App_Notification,0,11694.860147293428,50690.68768953603
68,4,47900.0,39468.69477031794,4816.708450444645,Female,Offer1,West,2933,Brand2,Phone,In_Person,Generic_App_Notification,1,3614.596779237416,44089.9543969721
20,4,21500.0,16499.157326643497,4888.221271792731,Male,Offer1,South,2934,Brand2,Online,Online,Generic_App_Notification,0,112.62140156377154,22966.432953703348
67,0,48700.0,35834.80771742816,1134.8216896927047,Female,Offer3,West,2935,Brand2,Phone,In_Person,Generic_App_Notification,0,11730.37059287914,45883.302336655885
66,0,48800.0,35961.507417337605,1158.237290697526,Female,Offer2,West,2936,Brand2,Phone,Online,Generic_App_Notification,0,11680.25529196487,50864.37518011796
22,4,20600.0,15770.956614981744,4856.485522620564,Male,Offer1,North,2937,Brand4,Phone,In_Person,Personalized_Email,0,-27.44213760230741,20480.88173647304
67,0,20900.0,12156.696589795823,4796.223476112642,Male,Offer1,West,2938,Brand2,Phone,In_Person,Generic_App_Notification,1,3947.079934091533,20817.671797468873
21,4,20800.0,15978.622341445707,4856.434093933331,Male,Offer2,West,2939,Brand2,Online,Phone,Generic_App_Notification,0,-35.05643537903961,21553.047914135634
21,4,21400.0,16449.591519568126,4798.690087716171,Male,Offer1,North,2940,Brand2,Phone,Online,Personalized_Email,0,151.71839271570298,22576.40907212989
67,0,47800.0,34999.00828005253,1221.1041291945965,Female,Offer3,South,2941,Brand2,Online,Online,Personalized_Email,0,11579.887590752876,52483.40671376705
67,0,48500.0,35615.943511436046,1112.9413795944038,Female,Offer1,West,2942,Brand3,Online,Online,Generic_App_Notification,0,11771.11510896955,46554.003119209825
67,0,49000.0,36074.654931395075,1226.6819843063024,Female,Offer3,South,2943,Brand2,Phone,Online,Personalized_Email,0,11698.663084298623,55672.43253430692
19,4,21400.0,16548.475563302196,4780.12650524094,Male,Offer3,West,2944,Brand3,Online,Online,Personalized_Email,0,71.39793145686417,22565.126216424756
21,4,21000.0,16109.064342380098,4805.544152995657,Male,Offer1,South,2945,Brand4,In_Person,Phone,Generic_App_Notification,0,85.3915046242455,21412.605294620113
67,0,48400.0,35522.928200864895,1100.8753724299745,Female,Offer2,East,2946,Brand1,Online,In_Person,Personalized_Email,0,11776.19642670513,52632.831868756744
66,4,48400.0,40063.575608736835,4817.106619151395,Female,Offer1,West,2947,Brand2,Online,Online,Personalized_Email,1,3519.31777211177,48830.75986493002
67,0,48600.0,35612.44035045799,1135.3039396094655,Female,Offer2,North,2948,Brand1,Phone,Online,Generic_App_Notification,0,11852.255709932546,46947.467319053365
20,4,21300.0,16282.505763211066,4882.614159840266,Male,Offer1,North,2949,Brand1,Phone,In_Person,Generic_App_Notification,0,134.88007694866792,19040.676019790673
21,4,21100.0,16217.740959524495,4788.604932579997,Male,Offer1,South,2950,Brand4,Online,Phone,Personalized_Email,0,93.6541078955097,20424.037886239625
21,4,20500.0,15658.961818952856,4816.489090606561,Male,Offer1,North,2951,Brand1,Phone,Phone,Personalized_Email,0,24.549090440583313,17846.37252718092
21,4,21000.0,16077.935447164546,4858.239574430763,Male,Offer1,South,2952,Brand3,In_Person,Phone,Generic_App_Notification,0,63.82497840469114,18129.340480452513
67,0,48000.0,35183.84826335928,1237.0064772144976,Female,Offer2,West,2953,Brand1,In_Person,In_Person,Personalized_Email,0,11579.145259426225,46284.66212723184
67,0,48100.0,35389.104466946155,1128.2412167519492,Female,Offer3,South,2954,Brand1,Phone,In_Person,Generic_App_Notification,0,11582.654316301896,51498.526698943395
68,0,21000.0,12147.21885530822,4774.063584680665,Male,Offer1,North,2955,Brand1,Online,Phone,Generic_App_Notification,1,4078.717560011113,18291.0794425484
67,0,47600.0,34811.63888219112,1157.2437381254872,Female,Offer2,North,2956,Brand2,In_Person,Phone,Generic_App_Notification,0,11631.117379683395,47763.881542336414
20,4,20800.0,16019.472127778345,4723.1723505309965,Male,Offer2,East,2957,Brand2,In_Person,In_Person,Personalized_Email,0,57.35552169065704,20762.85647157875
20,4,21800.0,16874.19682293264,4865.0669673737475,Male,Offer3,South,2958,Brand3,Online,Phone,Generic_App_Notification,0,60.73620969361491,23756.00203429273
21,4,21300.0,16399.38888283275,4847.684890442146,Male,Offer2,North,2959,Brand3,Phone,Online,Generic_App_Notification,0,52.926226725103334,23312.016880019888
21,4,21900.0,16966.47995881703,4809.713483489551,Male,Offer3,North,2960,Brand2,In_Person,In_Person,Generic_App_Notification,0,123.80655769341683,25292.67185388796
20,4,21000.0,16158.870485312713,4753.671067361784,Male,Offer3,East,2961,Brand3,Online,Phone,Generic_App_Notification,0,87.45844732550358,20896.48020403357
21,4,21100.0,16213.88790904011,4736.618255691364,Male,Offer1,East,2962,Brand2,Online,Online,Personalized_Email,0,149.4938352685267,21733.777820910072
68,0,47800.0,34983.936008310215,1230.472286972138,Female,Offer2,North,2963,Brand4,In_Person,In_Person,Generic_App_Notification,0,11585.591704717648,51638.33315968475
21,4,21000.0,16119.822928031625,4888.527496661279,Male,Offer2,West,2964,Brand1,Phone,In_Person,Generic_App_Notification,0,-8.350424692905108,20417.93576324511
68,0,47900.0,35005.885111029296,1133.0108291378947,Female,Offer2,North,2965,Brand1,In_Person,Online,Generic_App_Notification,0,11761.104059832807,47944.56673337471
20,4,21700.0,16894.15802992806,4720.860481076058,Male,Offer3,West,2966,Brand3,Online,In_Person,Generic_App_Notification,0,84.98148899588068,18522.47505656474
22,4,21700.0,16795.961606767272,4795.9940000399165,Male,Offer3,East,2967,Brand2,In_Person,Phone,Generic_App_Notification,0,108.0443931928112,18319.603475802774
68,0,47900.0,34976.29233383755,1169.7114333321283,Female,Offer1,South,2968,Brand2,Phone,In_Person,Generic_App_Notification,0,11753.996232830325,44365.05287325114
69,0,48000.0,35100.68377779059,1166.2640164678,Female,Offer2,North,2969,Brand3,Online,Phone,Generic_App_Notification,0,11733.052205741613,48305.10332641297
68,0,48100.0,35176.27336388937,1158.2647247372563,Female,Offer1,South,2970,Brand2,Phone,Online,Generic_App_Notification,0,11765.461911373372,48092.440329111894
20,4,21100.0,16233.574262185382,4767.774919202508,Male,Offer2,South,2971,Brand4,In_Person,Online,Generic_App_Notification,0,98.65081861211002,21779.92553343913
20,4,21900.0,16973.709976830713,4856.350504381262,Male,Offer3,South,2972,Brand1,In_Person,In_Person,Generic_App_Notification,0,69.93951878802545,20320.88140934995
19,4,21200.0,16345.80773630887,4779.3841346955505,Male,Offer3,East,2973,Brand3,Phone,Online,Generic_App_Notification,0,74.80812899557532,18356.003996845448
67,0,47900.0,35152.205597583765,1278.325989397634,Female,Offer3,West,2974,Brand3,In_Person,Online,Personalized_Email,0,11469.4684130186,51773.30608312489
67,0,48000.0,35212.65913961148,1257.5172526138529,Female,Offer3,South,2975,Brand2,Phone,In_Person,Personalized_Email,0,11529.823607774666,48957.76897566444
20,4,21200.0,16357.837504323305,4731.7820810456105,Male,Offer2,East,2976,Brand3,In_Person,Phone,Generic_App_Notification,0,110.38041463108311,21616.826637019218
68,0,48200.0,35218.28050745404,1104.2206560039992,Female,Offer1,South,2977,Brand4,Phone,In_Person,Generic_App_Notification,0,11877.498836541963,46955.013080280994
21,4,20700.0,15792.179142622665,4779.664188861708,Male,Offer1,North,2978,Brand2,Phone,In_Person,Personalized_Email,0,128.15666851562946,20588.01538258328
67,0,48300.0,35506.41209276526,1162.8419685398676,Female,Offer3,North,2979,Brand2,Online,Phone,Personalized_Email,1,11630.74593869487,49955.78633311661
20,4,21500.0,16573.974732013605,4807.889953211585,Male,Offer2,North,2980,Brand2,Online,Phone,Generic_App_Notification,0,118.13531477481048,23130.25884937152
67,0,48200.0,35336.54266540378,1146.2094071982244,Female,Offer2,South,2981,Brand2,Phone,Phone,Generic_App_Notification,0,11717.247927397995,55601.47703143318
67,0,48200.0,35342.41192080917,1184.390849318091,Female,Offer3,North,2982,Brand4,In_Person,In_Person,Generic_App_Notification,0,11673.197229872736,54316.11438101708
21,4,22000.0,17101.48943336502,4792.43047871712,Male,Offer3,West,2983,Brand2,In_Person,Phone,Personalized_Email,1,106.08008791786052,23043.7527630923
66,0,48200.0,35370.987345200505,1203.397839187912,Female,Offer3,North,2984,Brand3,In_Person,Online,Generic_App_Notification,0,11625.614815611583,49863.88569771452
66,0,48500.0,35708.898990270056,1154.5992480744603,Female,Offer3,East,2985,Brand4,Phone,Phone,Personalized_Email,0,11636.501761655483,49334.86952724474
20,4,21300.0,16367.211520568217,4831.742615983668,Male,Offer2,East,2986,Brand1,Phone,Online,Generic_App_Notification,0,101.0458634481156,24664.393971225603
21,4,21500.0,16601.930325912,4860.107155868536,Male,Offer2,East,2987,Brand1,Phone,Phone,Personalized_Email,0,37.96251821946498,20456.882273269417
21,4,21100.0,16222.959276151352,4799.852799104619,Male,Offer1,East,2988,Brand3,Phone,Online,Generic_App_Notification,0,77.18792474402835,21537.364003683702
68,0,48100.0,35303.41405327643,1176.8771963845354,Female,Offer3,South,2989,Brand3,Online,Online,Generic_App_Notification,0,11619.708750339036,46467.6020843587
67,0,21000.0,12211.219738558246,4789.494790469817,Male,Offer1,South,2990,Brand4,Phone,Online,Generic_App_Notification,1,3999.285470971937,20092.17804817656
20,4,20800.0,15885.465352869694,4863.11700641602,Male,Offer1,North,2991,Brand1,In_Person,Online,Generic_App_Notification,0,51.41764071428588,23945.790723225065
22,4,21400.0,16536.53498758032,4833.93805964778,Male,Offer2,East,2992,Brand1,Online,Online,Generic_App_Notification,0,29.52695277190105,20061.94187060984
22,4,20500.0,15603.866010928805,4891.569071870559,Male,Offer1,South,2993,Brand1,In_Person,Phone,Generic_App_Notification,0,4.564917200637865,20765.763393285455
21,4,20800.0,15875.07822930354,4858.70172210338,Male,Offer1,East,2994,Brand1,Phone,In_Person,Generic_App_Notification,0,66.2200485930789,19312.000320930227
68,0,47900.0,34962.932155504706,1228.990010673202,Female,Offer1,East,2995,Brand1,Online,In_Person,Personalized_Email,0,11708.077833822092,55690.19473760187
67,0,48300.0,35458.79023074604,1125.560493051266,Female,Offer3,South,2996,Brand2,Phone,In_Person,Generic_App_Notification,0,11715.649276202696,48682.88702529156
22,4,21000.0,16100.786065107775,4851.198618036702,Male,Offer2,South,2997,Brand3,Online,In_Person,Generic_App_Notification,0,48.01531685552254,22575.25942608445
