Chain,Previous_Interactions,Sales_Price,Purchase_Price,Sales_Expense,Gender,Offer_ID,Market,Customer_ID,Brand,Channel,Preferred_Channel,Offer_Incentive_Sent_Via,Conversion,Profit
21,4,21400.0,16454.007153512648,4833.35602801879,Male,Offer1,North,2285,Brand1,In_Person,Phone,Personalized_Email,0,112.6368184685616
67,0,48300.0,35300.41024549542,1174.395784621173,Female,Offer1,West,2286,Brand4,In_Person,Online,Generic_App_Notification,0,11825.193969883408
21,4,21100.0,16217.571714355196,4882.175984896787,Male,Offer2,North,2287,Brand3,Online,Online,Generic_App_Notification,0,0.2523007480176602
21,4,22000.0,17064.585571728152,4742.448475979769,Male,Offer3,East,2288,Brand2,Phone,Phone,Generic_App_Notification,0,192.96595229207924
67,0,47900.0,35047.078802166485,1276.6996030696098,Female,Offer3,North,2289,Brand2,Online,Online,Generic_App_Notification,0,11576.221594763903
67,0,48500.0,35695.168180291905,1148.3671365900764,Female,Offer2,West,2290,Brand2,In_Person,Online,Personalized_Email,0,11656.464683118018
21,4,21100.0,16233.7326030655,4796.311276270168,Male,Offer2,East,2291,Brand1,Phone,Online,Generic_App_Notification,0,69.95612066433387
67,0,48000.0,35102.40993219715,1136.195731986269,Female,Offer1,West,2292,Brand4,In_Person,Online,Generic_App_Notification,0,11761.39433581658
68,0,20700.0,11918.787753094684,4912.447472807359,Male,Offer1,North,2293,Brand3,In_Person,Phone,Generic_App_Notification,1,3868.764774097957
68,0,48500.0,35571.45466494047,1156.2682472278814,Female,Offer2,East,2294,Brand4,Online,Phone,Personalized_Email,0,11772.277087831646
20,4,21400.0,16592.64392202547,4751.063643681254,Male,Offer3,South,2295,Brand4,In_Person,Online,Personalized_Email,0,56.29243429327744
68,0,48000.0,35176.71921543976,1157.9958211511866,Female,Offer3,East,2296,Brand4,Phone,In_Person,Generic_App_Notification,1,11665.284963409047
20,4,21200.0,16375.013779953064,4840.661557549613,Male,Offer3,East,2297,Brand2,In_Person,Phone,Generic_App_Notification,0,-15.675337502676484
20,4,21400.0,16550.31068874307,4845.880063768816,Male,Offer3,West,2298,Brand3,In_Person,Phone,Personalized_Email,0,3.809247488114124
21,4,21000.0,15993.522237900794,4882.456624002576,Male,Offer1,South,2299,Brand3,Online,In_Person,Personalized_Email,0,124.02113809663024
68,0,48100.0,35308.3744266632,1209.7678792727736,Female,Offer2,East,2300,Brand4,Phone,Phone,Personalized_Email,0,11581.857694064029
67,0,48300.0,35294.66676589835,1154.893845100175,Female,Offer1,North,2301,Brand2,Online,In_Person,Generic_App_Notification,0,11850.439389001476
66,0,49100.0,36112.60209727453,1187.301884107839,Female,Offer1,North,2302,Brand2,In_Person,In_Person,Generic_App_Notification,0,11800.096018617627
19,4,21300.0,16420.65402145433,4870.780044315011,Male,Offer3,North,2303,Brand3,Online,Online,Generic_App_Notification,0,8.565934230658058
67,0,48200.0,35340.284401036864,1075.03409073364,Female,Offer2,South,2304,Brand2,Online,Phone,Generic_App_Notification,0,11784.681508229496
67,0,20800.0,12035.070388919996,4808.502622963022,Male,Offer1,North,2305,Brand2,Online,In_Person,Generic_App_Notification,1,3956.426988116982
67,4,48100.0,39512.160353334926,4818.398043149649,Female,Offer1,West,2306,Brand2,Online,Online,Personalized_Email,1,3769.441603515425
68,0,21200.0,12330.532332848432,4765.388148726559,Male,Offer1,West,2307,Brand1,In_Person,Phone,Personalized_Email,1,4104.079518425009
66,0,48300.0,35530.97816010489,1168.3112611967413,Female,Offer3,East,2308,Brand4,In_Person,Online,Personalized_Email,0,11600.71057869837
20,4,21300.0,16485.626973303984,4715.157848518912,Male,Offer3,North,2309,Brand3,Phone,Online,Personalized_Email,0,99.21517817710355
21,4,20600.0,15812.616971645795,4781.696843030733,Male,Offer2,East,2310,Brand3,Online,In_Person,Personalized_Email,0,5.6861853234713635
66,0,49500.0,36515.858674848765,1140.389526381924,Female,Offer3,East,2311,Brand1,Online,Phone,Generic_App_Notification,0,11843.75179876931
20,4,20500.0,15716.86819046768,4791.893966130279,Male,Offer3,East,2312,Brand4,Phone,Online,Personalized_Email,0,-8.762156597960711
21,4,21800.0,16844.93723824184,4810.083508811017,Male,Offer2,North,2313,Brand3,Online,In_Person,Generic_App_Notification,0,144.9792529471424
21,4,21100.0,16196.211002031469,4856.586235049753,Male,Offer1,South,2314,Brand2,Phone,In_Person,Generic_App_Notification,0,47.20276291877872
69,4,48000.0,39622.55901117835,4818.345779502104,Female,Offer1,West,2315,Brand3,In_Person,Online,Personalized_Email,1,3559.095209319543
20,4,21500.0,16650.399599401582,4768.687637906369,Male,Offer3,West,2316,Brand2,Phone,Online,Personalized_Email,0,80.912762692049
69,0,21000.0,12147.683182689634,4806.282530890182,Male,Offer1,North,2317,Brand1,Online,In_Person,Generic_App_Notification,0,4046.034286420184
68,0,47600.0,34835.47612109737,1219.417622162129,Female,Offer3,South,2318,Brand2,Phone,Online,Personalized_Email,0,11545.106256740504
68,0,21800.0,12810.956194560098,4767.636353444839,Male,Offer1,West,2319,Brand3,In_Person,Online,Personalized_Email,1,4221.407451995063
20,4,20800.0,15960.209782574027,4833.537189921013,Male,Offer2,West,2320,Brand3,Online,Phone,Generic_App_Notification,0,6.253027504959391
20,4,20900.0,16074.054482811804,4862.306819109363,Male,Offer3,West,2321,Brand3,In_Person,In_Person,Generic_App_Notification,0,-36.36130192116616
68,0,47800.0,34906.77235081513,1195.463892254866,Female,Offer3,North,2322,Brand1,In_Person,Online,Personalized_Email,0,11697.763756930002
67,0,48600.0,35757.16636070513,1163.400016529703,Female,Offer2,West,2323,Brand1,Phone,In_Person,Personalized_Email,1,11679.433622765166
21,4,21400.0,16506.0242342402,4819.717343784521,Male,Offer2,West,2324,Brand4,In_Person,Phone,Generic_App_Notification,0,74.25842197528073
20,4,21300.0,16483.78890119621,4782.680230063825,Male,Offer3,East,2325,Brand3,Online,In_Person,Personalized_Email,0,33.53086873996472
68,0,48700.0,35720.419943832814,1105.4490619892492,Female,Offer3,North,2326,Brand2,In_Person,In_Person,Generic_App_Notification,0,11874.130994177936
21,4,21400.0,16529.136860157036,4684.28358165779,Male,Offer2,North,2327,Brand1,In_Person,In_Person,Generic_App_Notification,0,186.5795581851744
69,0,48200.0,35274.602895029864,1180.909930836077,Female,Offer2,East,2328,Brand3,Phone,Phone,Generic_App_Notification,1,11744.48717413406
68,0,48300.0,35314.53673616307,1149.1828368121892,Female,Offer1,South,2329,Brand3,In_Person,Phone,Generic_App_Notification,0,11836.28042702474
18,4,21400.0,16552.18849837276,4746.38103979968,Male,Offer3,North,2330,Brand1,Phone,In_Person,Generic_App_Notification,0,101.43046182756189
66,4,48600.0,40335.25110411703,4775.985497318965,Female,Offer1,West,2331,Brand4,Phone,In_Person,Personalized_Email,1,3488.763398564006
69,0,47600.0,34809.13486637679,1184.4476989036975,Female,Offer3,North,2332,Brand1,Online,Phone,Generic_App_Notification,0,11606.41743471951
20,4,21000.0,16156.228654987848,4794.544952279962,Male,Offer2,North,2333,Brand1,Online,Online,Generic_App_Notification,0,49.22639273219011
21,4,21400.0,16498.44396882451,4847.273879693762,Male,Offer2,North,2334,Brand2,Online,Phone,Generic_App_Notification,0,54.28215148172694
67,0,20700.0,11957.872152256245,4804.172401632586,Male,Offer1,South,2335,Brand2,Online,In_Person,Personalized_Email,1,3937.955446111171
21,4,20900.0,16077.716913071245,4759.317400031384,Male,Offer2,South,2336,Brand4,Phone,Online,Personalized_Email,0,62.965686897373416
68,0,48200.0,35314.070201202776,1155.1507997013175,Female,Offer3,East,2337,Brand3,In_Person,Online,Generic_App_Notification,0,11730.778999095906
21,4,21200.0,16328.614045218012,4848.0255134640465,Male,Offer1,East,2338,Brand1,Online,Online,Personalized_Email,0,23.360441317941877
68,0,47500.0,34748.42364829464,1201.4606459253432,Female,Offer3,East,2339,Brand4,Online,Phone,Generic_App_Notification,0,11550.11570578002
68,4,48400.0,39950.35426694566,4835.251719887776,Female,Offer1,West,2340,Brand2,Online,Phone,Personalized_Email,1,3614.394013166566
67,0,47100.0,34365.694919616995,1234.736682233015,Female,Offer2,South,2341,Brand1,In_Person,Phone,Generic_App_Notification,0,11499.56839814999
67,0,48100.0,35192.439778925385,1130.7155444572195,Female,Offer1,East,2342,Brand3,Online,Phone,Personalized_Email,0,11776.844676617397
20,4,21400.0,16517.686213074325,4771.669333074136,Male,Offer3,West,2343,Brand2,In_Person,In_Person,Personalized_Email,0,110.64445385153886
22,4,21100.0,16242.44855453525,4853.044486807385,Male,Offer2,East,2344,Brand2,Phone,Online,Personalized_Email,1,4.506958657364521
21,4,20800.0,15934.96727436124,4627.888967533292,Male,Offer1,North,2345,Brand2,Phone,In_Person,Personalized_Email,0,237.1437581054688
20,4,21700.0,16742.08395447628,4893.541540992239,Male,Offer2,East,2346,Brand4,Phone,Phone,Generic_App_Notification,0,64.37450453148267
20,4,21200.0,16316.044693861291,4849.36900975742,Male,Offer2,South,2347,Brand3,In_Person,Phone,Generic_App_Notification,0,34.586296381288776
20,4,21600.0,16802.381152847287,4750.152499523903,Male,Offer3,West,2348,Brand1,Online,In_Person,Personalized_Email,0,47.46634762880967
68,0,21000.0,12172.786658426234,4872.979270146872,Male,Offer1,South,2349,Brand4,Online,Online,Generic_App_Notification,1,3954.234071426894
19,4,21400.0,16532.474747118747,4810.848510478827,Male,Offer3,South,2350,Brand4,Online,Online,Generic_App_Notification,1,56.67674240242559
67,0,48400.0,35441.82514895812,1289.1054345827567,Female,Offer1,West,2351,Brand4,Online,Phone,Generic_App_Notification,0,11669.06941645912
67,0,48600.0,35612.028119011935,1120.9102644714696,Female,Offer1,North,2352,Brand2,Online,Phone,Generic_App_Notification,0,11867.061616516596
22,4,21200.0,16316.595452233476,4827.760364887715,Male,Offer2,South,2353,Brand3,In_Person,Phone,Generic_App_Notification,0,55.64418287880926
20,4,21000.0,16129.34671023128,4742.339550424567,Male,Offer2,North,2354,Brand4,Phone,Phone,Personalized_Email,0,128.31373934415024
67,0,48600.0,35704.96062252587,1134.1897906431411,Female,Offer1,East,2355,Brand1,Online,Online,Generic_App_Notification,0,11760.849586830993
22,4,21000.0,16024.202302712652,4825.292635803118,Male,Offer1,North,2356,Brand3,Phone,In_Person,Personalized_Email,0,150.50506148422983
67,0,47200.0,34421.04583882315,1249.3279498195925,Female,Offer2,South,2357,Brand1,In_Person,Online,Personalized_Email,0,11529.62621135726
21,4,20700.0,15870.879731170156,4798.339498742978,Male,Offer1,West,2358,Brand3,In_Person,In_Person,Generic_App_Notification,0,30.780770086865232
19,4,20800.0,15887.056769350327,4814.936735628331,Male,Offer1,West,2359,Brand1,Online,Phone,Generic_App_Notification,0,98.00649502134002
67,0,48500.0,35673.02718108264,1221.374903623479,Female,Offer3,East,2360,Brand2,In_Person,Phone,Personalized_Email,0,11605.597915293883
21,4,20700.0,15790.307573436596,4867.476991941441,Male,Offer1,West,2361,Brand4,Phone,In_Person,Personalized_Email,0,42.21543462196314
67,0,48300.0,35364.86113901383,1132.271788853373,Female,Offer2,South,2362,Brand1,Online,Phone,Generic_App_Notification,0,11802.867072132794
68,0,48300.0,35361.223753680075,1137.9460163291665,Female,Offer1,South,2363,Brand3,Online,Online,Generic_App_Notification,0,11800.83022999076
67,0,48100.0,35230.98127134889,1191.8262079976585,Female,Offer2,South,2364,Brand4,Phone,Phone,Generic_App_Notification,0,11677.192520653454
21,4,21200.0,16364.269693819828,4833.405920619645,Male,Offer3,North,2365,Brand4,Online,Phone,Generic_App_Notification,0,2.3243855605269346
67,0,47900.0,35062.001337855305,1126.076909524783,Female,Offer2,South,2366,Brand3,Online,Phone,Personalized_Email,0,11711.921752619912
67,0,48400.0,35455.02684383616,1153.8150504554326,Female,Offer1,South,2367,Brand1,Phone,Phone,Personalized_Email,0,11791.158105708408
67,0,21300.0,12441.828082148508,4750.920005260075,Male,Offer1,East,2368,Brand2,Online,Online,Generic_App_Notification,1,4107.251912591417
67,4,48500.0,40145.67726818893,4922.306949280453,Female,Offer1,West,2369,Brand2,Online,In_Person,Personalized_Email,1,3432.0157825306196
68,0,48300.0,35404.281593212654,1109.1623565234004,Female,Offer2,East,2370,Brand1,Phone,Phone,Personalized_Email,0,11786.556050263946
68,0,48000.0,35196.42357215509,1178.9511888802313,Female,Offer2,East,2371,Brand4,In_Person,Phone,Generic_App_Notification,0,11624.625238964682
67,0,48700.0,35810.362764499856,1230.6288808669642,Female,Offer2,East,2372,Brand4,Phone,Online,Generic_App_Notification,0,11659.00835463318
20,4,21100.0,16236.555506523338,4770.2655930611545,Male,Offer3,North,2373,Brand4,Online,Online,Generic_App_Notification,0,93.17890041550709
67,4,47600.0,39113.228984924,4806.718280394762,Female,Offer1,West,2374,Brand4,Phone,Online,Personalized_Email,1,3680.052734681234
21,4,21700.0,16801.62433159697,4728.94346266646,Male,Offer2,South,2375,Brand1,Online,Phone,Personalized_Email,0,169.43220573657072
67,4,48900.0,40468.15156195442,4854.063241080815,Female,Offer1,West,2376,Brand4,Online,In_Person,Personalized_Email,1,3577.7851969647627
21,4,21300.0,16388.280353511633,4816.153602646607,Male,Offer2,South,2377,Brand3,Phone,Online,Generic_App_Notification,0,95.56604384175988
20,4,22300.0,17346.007171548667,4800.486284836372,Male,Offer3,South,2378,Brand4,Online,Online,Generic_App_Notification,0,153.50654361496163
68,4,48300.0,39794.755298263786,4870.912930984906,Female,Offer1,West,2379,Brand2,In_Person,Online,Personalized_Email,1,3634.331770751308
69,0,48200.0,35213.953914476544,1075.6112835800247,Female,Offer1,North,2380,Brand4,Online,In_Person,Generic_App_Notification,0,11910.434801943433
21,4,20700.0,15864.546304822215,4810.174486948485,Male,Offer1,West,2381,Brand1,Phone,Phone,Generic_App_Notification,0,25.27920822929991
21,4,21300.0,16297.91080031908,4870.058695140511,Male,Offer1,North,2382,Brand2,In_Person,Phone,Generic_App_Notification,0,132.03050454041113
20,4,20800.0,15871.114651279671,4833.206411636998,Male,Offer1,South,2383,Brand1,In_Person,Phone,Generic_App_Notification,0,95.67893708332848
68,0,48700.0,35702.603017096335,1084.2297526448358,Female,Offer2,North,2384,Brand1,Online,Online,Generic_App_Notification,0,11913.167230258829
68,0,48300.0,35300.48543005901,1053.2232012083955,Female,Offer1,West,2385,Brand2,Phone,Phone,Generic_App_Notification,0,11946.291368732596
66,0,48000.0,35202.9935893024,1156.689535700118,Female,Offer3,North,2386,Brand1,Online,Online,Generic_App_Notification,0,11640.31687499748
69,0,47900.0,35032.69202260879,1115.8153844974245,Female,Offer2,East,2387,Brand1,Online,In_Person,Generic_App_Notification,0,11751.492592893786
20,4,21100.0,16286.766231361771,4783.2874854076745,Male,Offer3,South,2388,Brand4,Phone,In_Person,Generic_App_Notification,0,29.94628323055258
19,4,21500.0,16671.43785561335,4688.696830391233,Male,Offer3,East,2389,Brand3,Phone,Phone,Personalized_Email,0,139.86531399541855
21,4,21800.0,16794.124556368057,4815.538379267155,Male,Offer2,West,2390,Brand1,Online,Online,Generic_App_Notification,0,190.3370643647886
21,4,21600.0,16633.731004282847,4793.856379058782,Male,Offer1,West,2391,Brand1,In_Person,Online,Generic_App_Notification,0,172.412616658371
67,0,48300.0,35467.63549919464,1195.202563453309,Female,Offer2,East,2392,Brand1,Online,Phone,Generic_App_Notification,0,11637.161937352048
68,0,47700.0,34886.04456549606,1251.545560993236,Female,Offer2,North,2393,Brand4,In_Person,In_Person,Generic_App_Notification,0,11562.409873510707
20,4,21000.0,16138.14709959925,4824.837852439181,Male,Offer2,South,2394,Brand3,Online,In_Person,Personalized_Email,0,37.015047961573146
66,0,48500.0,35586.07336906748,1162.9123025976146,Female,Offer2,East,2395,Brand2,Phone,In_Person,Generic_App_Notification,0,11751.014328334904
20,4,21500.0,16661.861201042764,4830.858409672841,Male,Offer3,East,2396,Brand4,In_Person,In_Person,Generic_App_Notification,0,7.280389284394914
68,0,48000.0,35128.77600594296,1116.543103877778,Female,Offer1,West,2397,Brand4,Phone,In_Person,Personalized_Email,0,11754.680890179265
20,4,21500.0,16683.453669016923,4782.533488612129,Male,Offer3,North,2398,Brand3,Phone,Phone,Generic_App_Notification,0,34.01284237094842
20,4,21500.0,16530.58923782948,4875.370442053908,Male,Offer1,East,2399,Brand3,Phone,Phone,Generic_App_Notification,0,94.04032011661091
68,0,47900.0,35004.79886089427,1062.685064325805,Female,Offer1,East,2400,Brand4,Phone,Phone,Generic_App_Notification,0,11832.51607477992
67,0,48500.0,35613.21440635727,1143.8524436103646,Female,Offer3,South,2401,Brand2,Phone,In_Person,Generic_App_Notification,0,11742.933150032364
21,4,21100.0,16212.741386605425,4830.62071345098,Male,Offer2,North,2402,Brand4,Online,In_Person,Personalized_Email,0,56.63789994359741
20,4,20900.0,16001.53311449063,4797.848619373457,Male,Offer1,West,2403,Brand3,In_Person,Phone,Generic_App_Notification,0,100.61826613590893
67,0,48300.0,35482.54377698468,1152.2602641239023,Female,Offer3,East,2404,Brand2,Online,Phone,Generic_App_Notification,0,11665.195958891414
22,4,21600.0,16697.524585449348,4823.004980432333,Male,Offer2,South,2405,Brand3,Online,In_Person,Generic_App_Notification,0,79.47043411831964
67,0,48300.0,35465.99879813736,1146.02038215372,Female,Offer3,East,2406,Brand2,Online,Online,Generic_App_Notification,0,11687.980819708924
19,4,21500.0,16667.376583355355,4832.311940430768,Male,Offer3,South,2407,Brand1,Phone,Phone,Personalized_Email,1,0.3114762138766309
68,0,47800.0,35069.060937868366,1149.3274454362174,Female,Offer3,North,2408,Brand3,Online,In_Person,Generic_App_Notification,0,11581.611616695416
67,0,48000.0,35143.58039212309,1178.147125629965,Female,Offer1,West,2409,Brand3,In_Person,In_Person,Generic_App_Notification,0,11678.272482246944
68,0,48600.0,35699.44573656328,1101.1776333525463,Female,Offer3,South,2410,Brand4,Online,Phone,Generic_App_Notification,0,11799.376630084176
20,4,22100.0,17146.39411376804,4855.099947686904,Male,Offer3,South,2411,Brand3,Phone,Online,Generic_App_Notification,0,98.50593854505496
67,0,48800.0,35889.338189869915,1143.4266565596747,Female,Offer3,South,2412,Brand3,In_Person,In_Person,Personalized_Email,0,11767.23515357041
69,0,47700.0,34923.14104253355,1214.6965184918463,Female,Offer3,East,2413,Brand1,In_Person,Phone,Personalized_Email,0,11562.162438974598
